price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,new_price
674600.0,4,2.5,2610,5140,2.0,0,0,3,8,2610.0,0,2006,0,1190,5101,621455.5625
450000.0,2,1.5,960,1000,2.0,0,0,3,8,920.0,40,2008,0,1200,1297,364559.1875
272000.0,3,2.5,1528,7616,2.0,0,0,3,7,1528.0,0,2011,0,1850,7340,282060.59375
450000.0,2,1.5,1310,1264,2.0,0,0,3,8,1120.0,190,2006,0,1330,1265,407235.375
643950.0,3,2.25,1760,2122,3.0,0,0,3,9,1760.0,0,2015,0,1420,1618,642983.5625
290000.0,3,2.5,1420,3542,2.0,0,0,3,8,1310.0,110,2007,0,1180,1622,395301.1875
378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650.0,0,2007,0,1650,1965,523344.1875
728050.0,3,2.5,2320,6775,1.0,0,0,3,8,2320.0,0,2008,0,1680,4750,629741.3125
499160.0,4,2.5,2628,11466,2.0,0,0,3,9,2628.0,0,2014,0,2849,10909,539364.3125
536000.0,4,2.5,2520,4831,2.0,0,0,3,8,2520.0,0,2009,0,2430,3937,339612.90625
419900.0,5,3.5,2880,5000,2.0,0,0,3,8,2260.0,620,2012,0,2590,4800,458601.625
469000.0,3,2.25,1440,1362,3.0,0,0,3,7,1440.0,0,2014,0,1180,2603,286373.6875
374000.0,3,2.5,2185,6042,2.0,0,0,3,9,2185.0,0,2009,0,2297,5876,602081.8125
182568.0,4,1.5,1500,2106,2.0,0,0,3,7,1500.0,0,2014,0,1490,2175,258122.640625
334888.0,3,2.5,1769,7324,2.0,0,0,3,9,1769.0,0,2012,0,2502,6017,461853.21875
799900.0,4,4.0,3650,18223,2.0,0,3,3,9,3330.0,320,2013,0,3220,11022,687815.3125
383000.0,4,2.5,2160,6223,2.0,0,0,3,8,2160.0,0,2010,0,2160,5555,320045.34375
580000.0,3,2.5,1820,374616,2.0,0,0,3,7,1820.0,0,1999,0,1870,220654,354156.15625
351999.0,3,2.5,2370,4200,2.0,0,0,3,8,2370.0,0,2014,0,2370,4200,383146.25
1325000.0,3,3.0,3180,2758,2.0,0,2,3,11,2240.0,940,2008,0,2420,2758,1456981.125
312000.0,3,2.5,1780,4077,2.0,0,0,3,8,1780.0,0,2011,0,1970,4077,317681.8125
674950.0,4,3.5,2650,3127,2.0,0,0,3,8,2230.0,420,2011,0,2330,3137,609727.625
1105000.0,5,2.75,3300,7560,2.0,0,0,3,10,3300.0,0,2007,0,3150,8580,796591.1875
415000.0,2,2.5,1160,1219,3.0,0,0,3,8,1160.0,0,2007,0,1320,2800,440329.53125
1250000.0,3,3.0,3460,5353,2.0,0,0,3,10,2850.0,610,2007,0,2460,6325,1062759.75
208800.0,3,2.5,1390,2450,2.0,0,0,3,7,1390.0,0,2009,0,1390,2450,265009.84375
452000.0,2,2.5,1260,1131,3.0,0,0,3,8,1260.0,0,2006,0,1490,2500,448507.5625
837000.0,5,2.75,2940,5225,2.0,0,0,3,8,2760.0,180,2010,0,3090,6261,433597.21875
780000.0,5,3.5,3190,4247,2.0,0,0,3,8,2430.0,760,2013,0,2580,3989,472997.375
1485000.0,4,3.5,3930,6120,2.0,0,0,3,10,3310.0,620,2007,0,3390,6120,1115611.375
1600000.0,5,3.75,3570,10125,2.0,0,0,3,10,3570.0,0,2014,0,1760,10125,1164561.0
369946.0,3,2.5,2420,4725,2.0,0,0,3,8,2420.0,0,2014,0,2370,4200,391851.875
530000.0,3,2.75,3400,7200,2.0,0,2,3,9,2470.0,930,2009,0,1580,8676,977368.1875
386000.0,4,2.5,2478,6079,2.0,0,0,3,8,2478.0,0,2012,0,2279,6079,342011.28125
1900000.0,4,2.5,3070,7830,2.0,0,2,3,11,1970.0,1100,2009,0,2440,4682,1420873.0
735000.0,4,3.5,3200,7605,2.0,0,2,3,9,2500.0,700,2013,0,2240,4416,1182555.25
1750000.0,5,3.25,5790,12739,2.0,0,3,3,10,4430.0,1360,2014,0,5790,13928,1412434.0
489950.0,3,2.25,1590,926,3.0,0,0,3,8,1590.0,0,2014,0,1640,1321,502758.03125
357500.0,3,3.0,1730,1442,2.0,0,0,3,8,1440.0,290,2008,0,1370,1524,440365.09375
329995.0,4,2.5,2303,3680,2.0,0,0,3,8,2303.0,0,2013,0,2303,3760,324342.28125
414000.0,3,2.5,1790,3754,2.0,0,0,3,8,1790.0,0,2013,0,1800,3393,375067.5
533500.0,3,3.5,2490,3517,2.0,0,0,3,8,1720.0,770,2005,0,1600,2378,764497.875
402395.0,4,2.5,2669,5385,2.0,0,0,3,9,2669.0,0,2014,0,2669,4645,431055.03125
725000.0,4,3.25,2610,2552,2.0,0,0,3,10,2160.0,450,2008,0,2610,2664,687777.4375
1275000.0,6,5.25,6160,27490,2.0,0,0,3,11,4040.0,2120,2007,0,4225,9100,1677812.5
239800.0,2,1.75,1290,1493,2.0,0,0,3,8,1290.0,0,2014,0,1410,1875,388544.40625
616950.0,5,3.5,3560,5008,2.0,0,0,3,8,2810.0,750,2013,0,2910,5026,485924.8125
1258000.0,4,3.25,4360,6000,2.0,0,3,3,11,3400.0,960,2007,0,4310,6000,1458367.0
435000.0,3,2.25,1230,1238,2.0,0,0,3,8,1080.0,150,2009,0,1230,953,420942.8125
925000.0,4,3.25,3640,60086,2.0,0,0,3,10,3640.0,0,2005,0,2900,51721,972733.5
631500.0,2,2.5,1780,2493,3.0,0,0,3,8,1780.0,0,1981,0,2050,4400,403623.0625
399995.0,3,1.5,1140,1069,3.0,0,0,3,8,1140.0,0,2005,0,1230,1276,295405.75
369950.0,3,2.0,1270,1320,3.0,0,0,3,8,1270.0,0,2006,0,1370,1320,325204.3125
475000.0,5,3.5,2780,3583,2.0,0,0,3,8,2180.0,600,2005,0,2640,3850,419422.9375
353000.0,4,2.5,1912,5000,2.0,0,0,3,8,1912.0,0,2012,0,2020,5000,305029.6875
329950.0,4,2.5,2300,9690,2.0,0,0,3,8,2300.0,0,2006,0,1200,9085,465010.125
367000.0,3,2.5,2828,4050,2.0,0,0,3,8,2828.0,0,2013,0,2513,4507,457537.8125
447500.0,4,2.5,2425,9017,2.0,0,0,3,9,2425.0,0,2013,0,2725,7019,413039.03125
595000.0,4,3.25,3730,4560,2.0,0,0,3,9,2760.0,970,2015,0,1800,4560,1335645.5
325000.0,1,1.0,730,1942,1.0,0,0,3,7,730.0,0,2009,0,1020,2044,237414.34375
690000.0,2,2.5,1990,1756,3.0,0,0,3,9,1780.0,210,2005,0,1955,1438,686437.8125
329950.0,3,2.5,1300,812,2.0,0,0,3,8,880.0,420,2008,0,1300,824,446842.375
399500.0,4,2.5,2560,7492,2.0,0,0,3,8,2560.0,0,2014,0,1260,11541,532452.5625
555000.0,5,2.5,2450,5047,2.0,0,0,3,8,2450.0,0,2007,0,2450,4478,323293.65625
427000.0,2,1.5,1440,725,2.0,0,0,3,8,1100.0,340,2011,0,1440,4255,440858.4375
375000.0,3,2.25,1140,1557,3.0,0,0,3,8,1140.0,0,2007,0,1140,1245,305342.875
499000.0,2,1.5,1110,957,2.0,0,0,3,8,930.0,180,2005,0,1680,1104,367634.9375
750000.0,3,2.5,2620,43832,2.0,0,0,3,8,2620.0,0,2013,0,2620,120686,533622.5
336900.0,3,2.5,1690,1200,2.0,0,0,3,8,1410.0,280,2014,0,1740,1664,393513.75
555000.0,2,2.75,1950,1610,3.0,0,0,3,8,1950.0,0,2009,0,910,1745,484324.8125
1275000.0,4,3.5,3530,8126,2.0,0,0,3,10,3530.0,0,2007,0,2660,8126,1131452.875
999950.0,4,3.5,3310,4684,2.0,0,0,3,9,2290.0,1020,2014,0,1850,4750,1099305.0
975000.0,5,3.0,2620,5477,2.0,0,0,3,10,2620.0,0,2009,0,1680,5217,988539.9375
299000.0,3,2.25,1350,3582,2.0,0,0,3,8,1350.0,0,2010,0,1940,3860,322144.5
479000.0,2,2.5,1741,1439,2.0,0,0,3,8,1446.0,295,2007,0,2090,10454,525794.25
428000.0,3,2.5,1650,2201,3.0,0,0,3,8,1650.0,0,2007,0,1650,1965,523799.4375
409000.0,3,2.5,1890,6500,2.0,0,0,3,7,1890.0,0,2012,0,2340,7500,341416.4375
798500.0,3,3.0,1950,1833,3.0,0,0,3,9,1610.0,340,2009,0,2040,2131,769254.5625
689000.0,4,3.5,4490,5805,2.0,0,0,3,9,3390.0,1100,2006,0,4410,6299,1026781.0
375000.0,6,2.25,3206,5793,2.0,0,0,3,7,3206.0,0,2012,0,2527,5804,410596.6875
775000.0,4,3.5,4130,77832,2.0,0,2,3,10,4130.0,0,2011,0,4130,87476,1026069.375
639983.0,5,3.0,2800,5700,2.0,0,0,3,8,2800.0,0,2014,0,2910,5349,384099.8125
300000.0,4,3.0,1984,4419,2.0,0,0,3,7,1984.0,0,2010,0,2440,4418,298537.8125
627000.0,4,2.5,2750,11830,2.0,0,0,3,9,2750.0,0,2014,0,2310,11830,647406.625
275000.0,3,2.75,1740,5757,1.0,0,0,3,7,1740.0,0,2010,0,2380,5647,327543.1875
352800.0,4,2.25,1800,2752,2.0,0,0,3,8,1800.0,0,2014,0,1650,2752,379066.375
565000.0,3,2.25,1540,1005,3.0,0,0,3,8,1540.0,0,2008,0,1510,1501,426558.1875
765000.0,4,2.25,2030,2222,2.0,0,0,3,9,1610.0,420,2015,0,1420,2222,683313.8125
644000.0,4,2.5,3310,4839,2.0,0,0,3,9,3310.0,0,2007,0,3240,5280,802781.4375
461000.0,3,1.5,1270,1416,3.0,0,0,3,8,1270.0,0,2007,0,1270,1413,295837.59375
270500.0,5,2.5,2406,7093,2.0,0,0,3,8,2406.0,0,2006,0,1767,7093,416291.03125
640000.0,2,2.25,1540,965,3.0,0,0,3,9,1540.0,0,2007,0,1410,964,555414.5
457000.0,4,2.5,2820,6983,2.0,0,0,3,9,2820.0,0,2013,0,2597,7222,469884.53125
355000.0,5,2.5,2540,5100,2.0,0,0,3,7,2540.0,0,2014,0,1400,9440,403751.625
356000.0,2,2.25,1230,989,3.0,0,0,3,8,1230.0,0,2007,0,1230,1223,428483.9375
425000.0,4,2.5,1900,2766,2.0,0,0,3,8,1900.0,0,2014,0,1900,2604,320935.65625
562500.0,5,2.75,2920,6327,2.0,0,0,3,8,2920.0,0,2007,0,2520,5026,366399.8125
460000.0,3,2.5,1450,1053,2.0,0,0,3,8,940.0,510,2008,0,1410,1080,438122.0
790000.0,4,3.0,5370,69848,2.0,0,0,3,10,3500.0,1870,2005,0,4443,94403,1010909.25
401000.0,3,2.0,1270,1333,3.0,0,0,3,8,1270.0,0,2006,0,1330,1333,313807.6875
1095000.0,3,2.5,2550,5100,2.0,0,0,3,9,2550.0,0,2014,0,1250,4080,863267.3125
850000.0,4,3.0,3070,7150,2.0,0,0,3,9,3070.0,0,2007,0,3200,6984,782457.6875
274500.0,3,2.25,1450,4050,2.0,0,0,3,7,1450.0,0,2010,0,1660,3800,277645.25
1940000.0,5,3.5,4230,16526,2.0,0,0,3,10,4230.0,0,2008,0,3000,12362,1138116.5
808000.0,4,2.5,3480,6262,2.0,0,0,3,9,3480.0,0,2003,0,3490,6629,875605.1875
312000.0,3,2.25,1490,974,2.0,0,0,3,7,1220.0,270,2009,0,1490,1283,337181.53125
320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200.0,0,2005,0,1370,6552,316134.78125
410000.0,3,2.5,2150,4332,2.0,0,0,3,8,2150.0,0,2013,0,2140,4332,405171.0625
725000.0,3,3.5,3690,8837,2.0,0,0,3,10,3690.0,0,2001,0,3690,9585,944349.9375
335000.0,4,2.5,1900,3301,2.0,0,0,3,7,1900.0,0,2007,0,1960,3379,315740.8125
519990.0,4,3.25,1690,1321,2.0,0,0,3,8,1320.0,370,2014,0,3080,4558,422107.46875
533112.0,4,2.75,2790,8853,2.0,0,0,3,8,2790.0,0,2013,0,2790,8092,502293.0625
274900.0,3,2.0,1936,6612,2.0,0,0,3,7,1936.0,0,2014,0,1620,21600,457279.6875
325000.0,2,2.25,1150,711,2.0,0,0,3,7,1150.0,0,2013,0,1150,748,259464.484375
350000.0,4,2.5,2040,22653,2.0,0,0,3,7,2040.0,0,2011,0,2020,20502,406292.25
550000.0,4,2.5,2470,7539,2.0,0,0,3,9,2470.0,0,2006,0,2580,7539,417472.0625
311850.0,4,2.5,1890,4158,2.0,0,0,3,8,1890.0,0,2014,0,2720,4549,302369.65625
526000.0,3,2.5,1626,1583,2.5,0,0,3,8,1419.0,207,2007,0,1400,1583,445882.0
375000.0,4,2.5,2250,5306,2.0,0,0,3,8,2250.0,0,2012,0,2250,5306,327921.90625
299999.0,3,2.25,1350,1234,2.0,0,0,3,7,1160.0,190,2007,0,1420,1234,327314.1875
436000.0,3,2.5,1460,1238,2.0,0,0,3,8,1200.0,260,2008,0,1280,1257,434890.4375
303000.0,3,2.5,2056,3564,2.0,0,0,3,7,2056.0,0,2014,0,2056,3577,318854.4375
525000.0,2,2.5,1160,1458,2.0,0,0,3,8,1040.0,120,2012,0,1650,2311,352777.625
575000.0,3,3.0,1384,1287,2.0,0,0,3,8,1144.0,240,2006,0,1570,1288,414346.0
420000.0,2,1.5,1100,1107,3.0,0,0,3,8,1100.0,0,2008,0,1110,2750,285058.5625
329950.0,3,2.5,2456,7566,2.0,0,0,3,8,2456.0,0,2012,0,2478,7212,406543.375
1830000.0,4,4.25,4500,215186,2.0,0,3,3,11,2630.0,1870,2009,0,3030,25447,953909.8125
1175000.0,4,3.25,3780,10099,1.0,0,1,3,11,2240.0,1540,2006,0,3120,10669,1452662.75
499950.0,2,2.5,1320,1157,2.0,0,0,3,8,990.0,330,2014,0,1550,1519,379983.8125
1149000.0,4,3.0,5940,11533,2.0,0,4,3,11,4950.0,990,2004,0,4240,12813,1562247.0
400000.0,3,2.0,1650,5027,1.5,0,0,3,7,1650.0,0,2009,0,2430,6000,288523.75
246950.0,3,3.0,1670,4440,1.0,0,0,3,7,1670.0,0,2014,0,1670,4622,300228.875
630000.0,3,3.25,1610,1275,2.0,0,0,3,8,1220.0,390,2005,0,1750,3000,455634.4375
561000.0,5,2.75,3370,10315,2.0,0,0,3,9,3370.0,0,2006,0,3010,8296,685392.3125
287000.0,4,2.5,2660,4082,2.0,0,0,3,7,2660.0,0,2010,0,2390,4876,420840.3125
600000.0,3,3.25,1690,1473,2.0,0,0,3,8,1380.0,310,2008,0,1670,2594,408357.59375
490000.0,3,2.25,1620,1062,3.0,0,0,3,8,1620.0,0,2014,0,1560,1728,453114.9375
330000.0,3,1.75,1300,958,2.0,0,0,3,7,840.0,460,2011,0,1340,1254,316503.53125
286950.0,4,2.5,1610,4052,2.0,0,0,3,7,1610.0,0,2013,0,2110,4034,288037.28125
1550000.0,3,3.25,3530,4920,2.0,0,0,3,9,2660.0,870,2015,0,1900,4200,1252350.25
880000.0,4,2.5,3550,8618,2.0,0,0,3,10,3550.0,0,2007,0,1310,9746,1312233.75
577450.0,3,3.0,1730,1755,3.0,0,0,3,8,1730.0,0,2014,0,1830,1804,565972.5625
405000.0,5,2.75,2400,4900,2.0,0,0,3,8,2400.0,0,2011,0,2110,5696,325627.8125
510000.0,3,2.5,1420,1237,3.0,0,0,3,8,1420.0,0,2014,0,1510,2501,384408.375
465000.0,2,1.5,1220,1120,2.5,0,0,3,8,1110.0,110,2008,0,2010,3175,483051.1875
1300000.0,4,2.25,2360,4000,2.0,0,0,3,9,2360.0,0,2013,0,3040,4400,409042.0
609000.0,4,3.5,3990,11270,2.0,0,3,3,9,2930.0,1060,2007,0,1980,11328,842725.6875
336000.0,3,2.5,1260,1211,3.0,0,0,3,8,1260.0,0,2004,0,1270,1211,363656.3125
375000.0,3,2.5,1580,2407,2.0,0,0,3,8,1580.0,0,2013,0,1580,2212,377631.5
294500.0,3,2.5,1760,2688,2.0,0,0,3,7,1760.0,0,2005,0,1760,2329,313214.8125
925000.0,5,3.5,3420,4216,2.0,0,0,3,9,2520.0,900,2008,0,1420,4500,1169235.5
730000.0,5,2.75,2870,6593,2.0,0,0,3,9,2870.0,0,2006,0,3150,6593,664831.1875
280000.0,4,2.5,1934,5677,2.0,0,0,3,8,1934.0,0,2013,0,1919,5049,308225.59375
500000.0,3,1.5,1220,962,3.0,0,0,3,8,1220.0,0,2014,0,1510,2501,346608.3125
605000.0,3,2.75,2450,5750,2.0,0,0,3,9,2450.0,0,2013,0,3200,8036,603246.75
379950.0,3,3.25,1860,1787,3.0,0,0,3,8,1860.0,0,2007,0,1830,1787,515959.1875
605000.0,3,2.5,1500,1119,3.0,0,2,3,7,1110.0,390,2008,0,1500,1057,433401.1875
720000.0,2,1.75,1570,1108,3.0,0,0,3,9,1570.0,0,2007,0,1940,1160,671603.9375
549900.0,3,2.0,1280,960,2.0,0,0,3,9,1040.0,240,2014,0,1280,1173,598907.3125
427000.0,3,2.5,3192,5653,2.0,0,0,3,8,3192.0,0,2014,0,3000,5134,535007.0
492000.0,3,2.5,1690,1479,3.0,0,0,3,8,1420.0,270,2005,0,1280,1253,422787.3125
419190.0,2,2.5,1590,1426,2.0,0,0,3,8,1590.0,0,2014,0,1590,1426,389017.0
650000.0,3,2.5,2870,7288,2.0,0,0,3,9,2870.0,0,2012,0,2870,5998,499381.75
379950.0,4,2.5,2580,4818,2.0,0,0,3,8,2580.0,0,2005,0,2570,5386,371124.625
269800.0,4,2.75,1830,3420,2.0,0,0,3,8,1830.0,0,2012,0,1813,3420,316656.4375
407000.0,4,2.5,2927,6000,2.0,0,0,3,7,2927.0,0,2011,0,2533,6000,463032.3125
580000.0,3,1.5,1320,1250,3.0,0,0,3,8,1320.0,0,2008,0,1560,1694,424767.4375
389700.0,3,2.5,1720,3581,2.0,0,0,3,7,1720.0,0,2011,0,1720,3600,300581.1875
110000.0,2,1.0,828,4524,1.0,0,0,3,6,828.0,0,1968,2007,828,5402,244711.34375
230000.0,3,1.5,1040,1264,2.0,0,0,3,9,900.0,140,2015,0,1350,3000,528364.6875
533380.0,4,2.75,2790,6685,2.0,0,0,3,8,2790.0,0,2014,0,2790,6444,484606.4375
295500.0,3,2.5,1410,1332,2.0,0,0,3,7,960.0,450,2014,0,1410,1343,334344.3125
860000.0,4,4.5,4040,8400,2.0,0,0,3,9,3220.0,820,2006,0,3940,8400,911553.4375
812000.0,4,3.5,3370,3634,2.0,0,0,3,9,2750.0,620,2007,0,3200,3650,846095.3125
324500.0,3,2.5,1660,3990,2.0,0,0,3,7,1660.0,0,2009,0,1670,4050,300025.875
193000.0,2,1.75,910,2550,1.0,0,0,3,6,910.0,0,2004,0,1310,2550,208103.515625
355000.0,3,2.25,1280,959,3.0,0,0,3,8,1280.0,0,2005,0,1130,1126,343108.78125
525000.0,4,2.75,2360,4924,2.0,0,0,3,8,2360.0,0,2008,0,2360,4670,340180.21875
370950.0,3,2.5,2529,9653,2.0,0,0,3,7,2529.0,0,2012,0,2533,6125,440440.6875
1242000.0,4,3.5,4700,10183,1.0,0,2,3,11,2660.0,2040,2002,0,3770,9000,1550578.5
950000.0,3,2.5,2780,275033,1.0,0,0,3,10,2780.0,0,2006,0,1680,16340,878252.5
888990.0,4,2.75,3540,5500,2.0,0,0,3,9,3540.0,0,2014,0,3540,5500,881148.5625
705000.0,3,2.5,1580,1321,2.0,0,2,3,8,1080.0,500,2014,0,1530,1357,578528.5625
268000.0,3,2.5,1700,2250,2.0,0,0,3,7,1700.0,0,2014,0,1520,4500,291456.4375
305450.0,3,2.5,1600,3573,2.0,0,0,3,7,1600.0,0,2013,0,1500,11089,297842.40625
399900.0,2,1.75,1410,1005,1.5,0,0,3,9,900.0,510,2011,0,1440,1188,551059.6875
495000.0,3,1.5,1580,1228,3.0,0,0,3,8,1580.0,0,2014,0,1580,3605,378251.25
857326.0,3,3.5,3940,11632,2.0,0,0,3,10,3940.0,0,2014,0,2015,11632,1518697.375
845950.0,5,2.75,4450,9600,2.0,0,0,3,9,3650.0,800,2014,0,4000,9750,960813.0
303210.0,4,2.5,2009,5000,2.0,0,0,3,8,2009.0,0,2014,0,2009,5182,311387.0
343000.0,6,5.0,2732,7655,2.0,0,0,3,7,2732.0,0,2009,0,3078,69993,560832.1875
300000.0,3,2.5,2090,4590,2.0,0,0,3,7,2090.0,0,2005,0,2190,4060,366261.875
334900.0,2,2.5,980,1013,3.0,0,0,3,8,980.0,0,2008,0,980,1023,396698.875
477500.0,5,3.5,2815,5619,2.0,0,0,3,9,2815.0,0,2012,0,2583,5295,539287.3125
820000.0,4,2.5,3170,8523,2.0,0,0,3,9,3170.0,0,2008,0,3230,8523,720406.8125
580000.0,5,3.25,3030,7410,2.0,0,0,3,8,2150.0,880,2014,0,2020,7410,480236.375
350000.0,2,2.5,1280,940,2.0,0,0,3,8,1060.0,220,2006,0,1290,2900,439784.8125
910000.0,3,2.5,2030,1160,3.0,0,0,3,9,1970.0,60,2007,0,1950,1160,780223.0625
414000.0,3,2.5,2490,4540,2.5,0,0,3,8,2490.0,0,2012,0,2640,3844,569239.75
525000.0,3,2.5,3030,4500,2.0,0,0,3,8,3030.0,0,2009,0,3030,4501,531941.75
650000.0,2,2.5,1470,690,3.0,0,3,3,8,1470.0,0,2008,0,1480,1284,626680.75
450000.0,3,2.25,1620,997,2.5,0,0,3,8,1540.0,80,2012,0,1620,1068,533960.6875
1270000.0,4,3.0,5520,8313,2.0,0,3,3,9,3570.0,1950,2008,0,3770,8278,869301.375
699000.0,3,3.5,3200,10344,2.0,0,0,3,10,3200.0,0,2007,0,2550,20152,1030991.0625
899000.0,4,2.5,2580,3943,2.0,0,0,3,8,2580.0,0,2013,0,1700,5772,459410.5625
353500.0,4,3.0,2050,4000,2.0,0,0,3,8,2050.0,0,2014,0,2050,4000,316984.0625
485000.0,3,2.5,2430,5867,2.0,0,0,3,7,2430.0,0,2011,0,2620,5866,429717.03125
782900.0,4,3.25,3060,3898,2.0,0,0,3,10,2300.0,760,2014,0,2920,3448,845953.6875
529000.0,2,2.0,1540,9714,2.0,0,0,3,8,1540.0,0,2008,0,1840,8179,489066.75
514700.0,3,3.25,1310,1072,2.0,0,0,3,8,1060.0,250,2008,0,1160,1266,418434.78125
409316.0,3,2.5,1800,3168,2.0,0,0,3,8,1800.0,0,2014,0,1800,3393,382020.78125
388598.0,3,2.5,2370,4200,2.0,0,0,3,8,2370.0,0,2014,0,2370,4370,382973.46875
415000.0,3,2.25,1445,1512,2.0,0,0,3,7,1300.0,145,2004,0,1445,1082,371289.40625
521500.0,3,2.25,1450,1619,2.0,0,0,3,8,1140.0,310,2006,0,1580,3472,408404.28125
580000.0,3,2.5,1740,1236,3.0,0,2,3,8,1740.0,0,2008,0,1740,1280,578611.4375
882566.0,4,2.5,3560,5265,3.0,0,0,3,8,3560.0,0,2014,0,3220,4892,810477.8125
525000.0,3,2.75,2130,1400,2.0,0,0,3,9,1080.0,1050,2010,0,1880,3132,619503.75
515000.0,5,2.75,2980,4502,2.0,0,0,3,9,2980.0,0,2007,0,2850,4501,501461.5
589410.0,3,3.0,2840,7201,2.0,0,0,3,9,2840.0,0,2014,0,2540,5260,815472.5
757500.0,4,2.5,3420,6845,2.0,0,0,3,9,3420.0,0,2009,0,2800,5715,594789.5
284000.0,3,2.5,1660,4083,2.0,0,0,3,7,1660.0,0,2013,0,1800,4087,292595.75
338500.0,2,2.25,1150,711,2.0,0,0,3,7,1150.0,0,2013,0,1150,748,259464.484375
379500.0,3,2.25,1410,1287,2.0,0,0,3,7,1290.0,120,2005,0,1490,1435,365754.59375
550000.0,3,2.0,1420,1369,2.5,0,0,3,9,1340.0,80,2007,0,1540,2168,623242.4375
294900.0,3,2.5,1860,5025,2.0,0,0,3,8,1860.0,0,2010,0,2000,5550,319343.0
345000.0,2,1.5,1340,1210,2.0,0,0,3,8,1120.0,220,2008,0,1340,1213,424357.5
450000.0,2,1.5,1530,1012,2.0,0,0,3,8,1200.0,330,2005,0,1530,1425,476806.15625
420000.0,3,2.5,1509,1114,3.0,0,0,3,8,1509.0,0,2014,0,1509,2431,404308.03125
740000.0,3,2.5,2350,3798,2.0,0,0,3,8,2350.0,0,2013,0,2020,3532,551580.3125
286000.0,2,1.5,1010,825,3.0,0,0,3,7,1010.0,0,2007,0,1128,1080,261778.765625
870000.0,5,3.5,4495,10079,2.0,0,0,3,9,3580.0,915,2013,0,4495,10079,1025407.25
727000.0,3,2.5,1580,991,3.0,0,0,3,9,1580.0,0,2009,0,1610,1297,670605.9375
395000.0,4,3.0,2750,7965,2.0,0,0,3,9,2750.0,0,2012,0,2750,6000,493347.09375
535000.0,4,2.25,1890,3615,2.0,0,0,3,7,1890.0,0,2005,0,1630,3280,327990.5625
255000.0,3,2.25,1320,963,2.0,0,0,3,7,1040.0,280,2007,0,1300,1285,284003.125
260000.0,4,2.5,2150,3721,2.0,0,0,3,8,2150.0,0,2006,0,2150,3721,341888.03125
810000.0,4,2.5,3340,8384,2.0,0,0,3,9,3340.0,0,2014,0,1560,9429,966466.125
359782.0,3,2.5,1850,3400,2.0,0,0,3,7,1850.0,0,2010,0,1850,3400,306985.25
500000.0,2,2.5,1950,2162,2.0,0,0,3,9,1500.0,450,2012,0,1800,2457,627741.3125
1049990.0,5,3.25,4240,9588,2.0,0,0,3,9,4240.0,0,2014,0,4080,8425,1017887.4375
810000.0,4,3.5,2700,2868,2.0,0,0,3,11,1920.0,780,2006,0,1430,3858,1139899.125
605000.0,5,4.0,3040,6000,2.0,0,0,3,8,2280.0,760,2011,0,3070,5558,551969.375
730000.0,4,2.5,2460,7930,2.0,0,0,3,8,2460.0,0,2005,0,1850,9000,415049.3125
327000.0,4,2.5,2110,3825,2.0,0,0,3,7,2110.0,0,2013,0,1950,3825,331391.5625
370000.0,2,1.0,780,1133,2.0,0,0,3,7,780.0,0,2009,0,1130,1270,328882.375
459000.0,5,3.5,2640,6895,2.0,0,0,3,7,2640.0,0,2001,0,2640,5267,302307.71875
2900000.0,5,4.0,5190,14600,2.0,0,1,3,11,5190.0,0,2013,0,3840,19250,1424396.25
365000.0,4,2.5,2420,8404,2.0,0,0,3,8,2420.0,0,2013,0,2440,4822,356901.6875
255000.0,4,2.5,1987,6000,2.0,0,0,3,7,1987.0,0,2011,0,1880,9589,347045.53125
375000.0,1,1.0,720,3166,1.0,0,0,3,6,720.0,0,1920,0,1140,6250,301312.5625
375000.0,2,1.5,1130,912,2.0,0,0,3,8,1000.0,130,2006,0,1500,1474,390139.75
518380.0,4,2.5,2810,4500,2.0,0,0,3,9,2810.0,0,2014,0,2980,5046,477524.0
346000.0,3,3.25,1500,1442,2.0,0,0,3,8,1150.0,350,2007,0,1500,1533,462457.5
302059.0,4,2.0,1390,745,3.0,0,0,3,7,1390.0,0,2008,0,1390,942,299175.09375
575000.0,4,2.5,2500,4945,2.0,0,0,3,9,2500.0,0,2013,0,2760,6000,399449.40625
549950.0,4,3.5,3906,9674,2.0,0,2,3,9,3906.0,0,2014,0,2673,6500,900983.3125
900000.0,5,6.0,7120,40806,2.0,0,4,3,12,5480.0,1640,2007,0,3440,36859,2052428.75
397500.0,3,2.5,1470,1256,2.0,0,0,3,8,930.0,540,2006,0,1510,1797,429902.90625
1075000.0,5,3.5,3230,7560,2.0,0,0,3,10,3230.0,0,2007,0,3230,8580,806289.1875
775900.0,3,2.5,2700,5764,2.0,0,0,3,9,2700.0,0,2014,0,3270,14700,609274.375
510000.0,4,2.5,4073,17334,2.0,0,0,3,8,4073.0,0,2008,0,1780,9625,730217.0625
471275.0,4,2.5,3361,5038,2.0,0,0,3,9,3361.0,0,2014,0,2316,4105,908201.5625
288000.0,4,2.25,1610,3560,2.0,0,0,3,7,1610.0,0,2010,0,1760,3692,286692.78125
989990.0,4,3.5,3830,7150,2.0,0,0,3,9,3830.0,0,2014,0,3640,6055,977749.25
